,name,key,datasetKey,publishingOrgKey,publishingCountry,protocol,basisOfRecord,taxonKey,speciesKey,scientificName,taxonRank,dateIdentified,decimalLongitude,decimalLatitude,year,month,day,eventDate,issues,modified,lastInterpreted,references,geodeticDatum,countryCode,country,verbatimEventDate,collectionCode,gbifID,institutionCode,datasetName,catalogNumber,recordedBy,eventTime,identifier,identificationID,locality,coordinateAccuracy,elevation,elevationAccuracy,depth,depthAccuracy,stateProvince,county,identifiedBy,continent,habitat,samplingProtocol,municipality,occurrenceRemarks
2022,Zea mays,924561884,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.96667,35.98333,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.779+0000,NA,WGS84,PK,Pakistan,NA,NA,924561884,NLD037,CGN accessions passport data,CGN07481,NA,NA,http://purl.org/cgngenis/accenumb/CGN07481,NA,"N.-Chitral, Shaghur",NA,1780,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1823,Zea mays,923949716,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.96667,35.98333,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:49:25.738+0000,NA,WGS84,PK,Pakistan,NA,NA,923949716,NLD037,CGN accessions passport data,CGN07482,NA,NA,CGN07482,NA,"N.-Chitral, Shaghur",NA,1780,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,Zea mays,924561906,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.96667,35.98333,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.492+0000,NA,WGS84,PK,Pakistan,NA,NA,924561906,NLD037,CGN accessions passport data,CGN07482,NA,NA,http://purl.org/cgngenis/accenumb/CGN07482,NA,"N.-Chitral, Shaghur",NA,1780,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1830,Zea mays,923939358,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.96667,35.98333,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:48:58.507+0000,NA,WGS84,PK,Pakistan,NA,NA,923939358,NLD037,CGN accessions passport data,CGN07483,NA,NA,CGN07483,NA,"N.-Chitral, Shaghur",NA,1780,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2077,Zea mays,924561928,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.96667,35.98333,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.896+0000,NA,WGS84,PK,Pakistan,NA,NA,924561928,NLD037,CGN accessions passport data,CGN07483,NA,NA,http://purl.org/cgngenis/accenumb/CGN07483,NA,"N.-Chitral, Shaghur",NA,1780,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2080,Zea mays,923939460,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.76667,35.71667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:49:01.454+0000,NA,WGS84,PK,Pakistan,NA,NA,923939460,NLD037,CGN accessions passport data,CGN07484,NA,NA,CGN07484,NA,"S.-Chitral, Turyanday",NA,1500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,Zea mays,924561900,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.76667,35.71667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.669+0000,NA,WGS84,PK,Pakistan,NA,NA,924561900,NLD037,CGN accessions passport data,CGN07484,NA,NA,http://purl.org/cgngenis/accenumb/CGN07484,NA,"S.-Chitral, Turyanday",NA,1500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2057,Zea mays,924562008,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.65,36.01667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.848+0000,NA,WGS84,PK,Pakistan,NA,NA,924562008,NLD037,CGN accessions passport data,CGN07607,NA,NA,http://purl.org/cgngenis/accenumb/CGN07607,NA,"Lutkho, Mogh",NA,2100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,Zea mays,923935417,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.65,36.01667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:48:46.285+0000,NA,WGS84,PK,Pakistan,NA,NA,923935417,NLD037,CGN accessions passport data,CGN07607,NA,NA,CGN07607,NA,"Lutkho, Mogh",NA,2100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Zea mays,924562001,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.65,36.01667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:11.004+0000,NA,WGS84,PK,Pakistan,NA,NA,924562001,NLD037,CGN accessions passport data,CGN07608,NA,NA,http://purl.org/cgngenis/accenumb/CGN07608,NA,"Lutkho, Mogh",NA,2100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,Zea mays,923935426,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.65,36.01667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:48:46.686+0000,NA,WGS84,PK,Pakistan,NA,NA,923935426,NLD037,CGN accessions passport data,CGN07608,NA,NA,CGN07608,NA,"Lutkho, Mogh",NA,2100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,Zea mays,924562015,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.76667,36.01667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:11.111+0000,NA,WGS84,PK,Pakistan,NA,NA,924562015,NLD037,CGN accessions passport data,CGN07609,NA,NA,http://purl.org/cgngenis/accenumb/CGN07609,NA,"Shoghor, Shoghor",NA,1850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2096,Zea mays,923954450,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.76667,36.01667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:49:38.007+0000,NA,WGS84,PK,Pakistan,NA,NA,923954450,NLD037,CGN accessions passport data,CGN07609,NA,NA,CGN07609,NA,"Shoghor, Shoghor",NA,1850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873,Zea mays,924562050,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.76667,36.01667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:11.074+0000,NA,WGS84,PK,Pakistan,NA,NA,924562050,NLD037,CGN accessions passport data,CGN07610,NA,NA,http://purl.org/cgngenis/accenumb/CGN07610,NA,"Shoghor, Shoghor",NA,1850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,Zea mays,923950818,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.76667,36.01667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:49:28.507+0000,NA,WGS84,PK,Pakistan,NA,NA,923950818,NLD037,CGN accessions passport data,CGN07610,NA,NA,CGN07610,NA,"Shoghor, Shoghor",NA,1850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1833,Zea mays,924561977,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.81667,36.06667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.811+0000,NA,WGS84,PK,Pakistan,NA,NA,924561977,NLD037,CGN accessions passport data,CGN07611,NA,NA,http://purl.org/cgngenis/accenumb/CGN07611,NA,"Shoghor, Breshgram",NA,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1838,Zea mays,923935468,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.81667,36.06667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:48:46.324+0000,NA,WGS84,PK,Pakistan,NA,NA,923935468,NLD037,CGN accessions passport data,CGN07611,NA,NA,CGN07611,NA,"Shoghor, Breshgram",NA,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Zea mays,924561995,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.81667,36.06667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.723+0000,NA,WGS84,PK,Pakistan,NA,NA,924561995,NLD037,CGN accessions passport data,CGN07612,NA,NA,http://purl.org/cgngenis/accenumb/CGN07612,NA,"Shoghor, Breshgram",NA,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2053,Zea mays,923942340,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.81667,36.06667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:49:07.175+0000,NA,WGS84,PK,Pakistan,NA,NA,923942340,NLD037,CGN accessions passport data,CGN07612,NA,NA,CGN07612,NA,"Shoghor, Breshgram",NA,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1876,Zea mays,924562030,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.81667,36.06667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.655+0000,NA,WGS84,PK,Pakistan,NA,NA,924562030,NLD037,CGN accessions passport data,CGN07613,NA,NA,http://purl.org/cgngenis/accenumb/CGN07613,NA,"Shoghor, Breshgram",NA,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,Zea mays,923950345,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.81667,36.06667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:49:27.902+0000,NA,WGS84,PK,Pakistan,NA,NA,923950345,NLD037,CGN accessions passport data,CGN07613,NA,NA,CGN07613,NA,"Shoghor, Breshgram",NA,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1824,Zea mays,924562031,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.81667,36.06667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.582+0000,NA,WGS84,PK,Pakistan,NA,NA,924562031,NLD037,CGN accessions passport data,CGN07614,NA,NA,http://purl.org/cgngenis/accenumb/CGN07614,NA,"Shoghor, Breshgram",NA,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2074,Zea mays,923950335,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.81667,36.06667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:49:27.586+0000,NA,WGS84,PK,Pakistan,NA,NA,923950335,NLD037,CGN accessions passport data,CGN07614,NA,NA,CGN07614,NA,"Shoghor, Breshgram",NA,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2129,Zea mays,924562021,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.81667,36.06667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.734+0000,NA,WGS84,PK,Pakistan,NA,NA,924562021,NLD037,CGN accessions passport data,CGN07615,NA,NA,http://purl.org/cgngenis/accenumb/CGN07615,NA,"Shoghor, Breshgram",NA,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134,Zea mays,923950068,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.81667,36.06667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:49:26.865+0000,NA,WGS84,PK,Pakistan,NA,NA,923950068,NLD037,CGN accessions passport data,CGN07615,NA,NA,CGN07615,NA,"Shoghor, Breshgram",NA,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865,Zea mays,924561998,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.83333,36.1,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:11.064+0000,NA,WGS84,PK,Pakistan,NA,NA,924561998,NLD037,CGN accessions passport data,CGN07616,NA,NA,http://purl.org/cgngenis/accenumb/CGN07616,NA,"Shoghor, Sussoom",NA,3000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,Zea mays,923951164,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.83333,36.1,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:49:28.793+0000,NA,WGS84,PK,Pakistan,NA,NA,923951164,NLD037,CGN accessions passport data,CGN07616,NA,NA,CGN07616,NA,"Shoghor, Sussoom",NA,3000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2078,Zea mays,924562033,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.66667,36.2,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.795+0000,NA,WGS84,PK,Pakistan,NA,NA,924562033,NLD037,CGN accessions passport data,CGN07617,NA,NA,http://purl.org/cgngenis/accenumb/CGN07617,NA,"Shoghor, Arkari",NA,2600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,Zea mays,923935492,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.66667,36.2,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:48:46.837+0000,NA,WGS84,PK,Pakistan,NA,NA,923935492,NLD037,CGN accessions passport data,CGN07617,NA,NA,CGN07617,NA,"Shoghor, Arkari",NA,2600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Zea mays,924561991,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.66667,36.2,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:11.073+0000,NA,WGS84,PK,Pakistan,NA,NA,924561991,NLD037,CGN accessions passport data,CGN07618,NA,NA,http://purl.org/cgngenis/accenumb/CGN07618,NA,"Shoghor, Arkari",NA,2600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1839,Zea mays,923935534,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.66667,36.2,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:48:48.226+0000,NA,WGS84,PK,Pakistan,NA,NA,923935534,NLD037,CGN accessions passport data,CGN07618,NA,NA,CGN07618,NA,"Shoghor, Arkari",NA,2600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,Zea mays,924562062,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.66667,36.2,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.562+0000,NA,WGS84,PK,Pakistan,NA,NA,924562062,NLD037,CGN accessions passport data,CGN07619,NA,NA,http://purl.org/cgngenis/accenumb/CGN07619,NA,"Shoghor, Arkari",NA,2600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Zea mays,923935464,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.66667,36.2,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:48:47.045+0000,NA,WGS84,PK,Pakistan,NA,NA,923935464,NLD037,CGN accessions passport data,CGN07619,NA,NA,CGN07619,NA,"Shoghor, Arkari",NA,2600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,Zea mays,924562052,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.66667,36.2,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:11.095+0000,NA,WGS84,PK,Pakistan,NA,NA,924562052,NLD037,CGN accessions passport data,CGN07620,NA,NA,http://purl.org/cgngenis/accenumb/CGN07620,NA,"Shoghor, Arkari",NA,2600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,Zea mays,923935456,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.66667,36.2,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:48:47.019+0000,NA,WGS84,PK,Pakistan,NA,NA,923935456,NLD037,CGN accessions passport data,CGN07620,NA,NA,CGN07620,NA,"Shoghor, Arkari",NA,2600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,Zea mays,924562014,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.81667,36.06667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.650+0000,NA,WGS84,PK,Pakistan,NA,NA,924562014,NLD037,CGN accessions passport data,CGN07621,NA,NA,http://purl.org/cgngenis/accenumb/CGN07621,NA,"Shoghor, Breshgram",NA,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2094,Zea mays,923942370,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.81667,36.06667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:49:06.747+0000,NA,WGS84,PK,Pakistan,NA,NA,923942370,NLD037,CGN accessions passport data,CGN07621,NA,NA,CGN07621,NA,"Shoghor, Breshgram",NA,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,Zea mays,924562056,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.63333,35.68333,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:11.172+0000,NA,WGS84,PK,Pakistan,NA,NA,924562056,NLD037,CGN accessions passport data,CGN07622,NA,NA,http://purl.org/cgngenis/accenumb/CGN07622,NA,"Kafiristan, Sheikhandeh",NA,2300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,Zea mays,923935120,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.63333,35.68333,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:48:48.073+0000,NA,WGS84,PK,Pakistan,NA,NA,923935120,NLD037,CGN accessions passport data,CGN07622,NA,NA,CGN07622,NA,"Kafiristan, Sheikhandeh",NA,2300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1881,Zea mays,924562063,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.63333,35.65,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.489+0000,NA,WGS84,PK,Pakistan,NA,NA,924562063,NLD037,CGN accessions passport data,CGN07623,NA,NA,http://purl.org/cgngenis/accenumb/CGN07623,NA,"Kafiristan, Brumbutu",NA,2250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,Zea mays,923942217,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.63333,35.65,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:49:06.761+0000,NA,WGS84,PK,Pakistan,NA,NA,923942217,NLD037,CGN accessions passport data,CGN07623,NA,NA,CGN07623,NA,"Kafiristan, Brumbutu",NA,2250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,Zea mays,924562061,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.65,35.68333,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.405+0000,NA,WGS84,PK,Pakistan,NA,NA,924562061,NLD037,CGN accessions passport data,CGN07624,NA,NA,http://purl.org/cgngenis/accenumb/CGN07624,NA,"Kafiristan, Karakal",NA,2250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2069,Zea mays,923935112,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.65,35.68333,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-09T12:48:47.789+0000,NA,WGS84,PK,Pakistan,NA,NA,923935112,NLD037,CGN accessions passport data,CGN07624,NA,NA,CGN07624,NA,"Kafiristan, Karakal",NA,2250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2046,Zea mays,924562032,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,71.66667,35.66667,1976,1,1,1975-12-31T23:00:00.000+0000,COORDINATE_ROUNDED,NA,2014-07-15T13:04:10.644+0000,NA,WGS84,PK,Pakistan,NA,NA,924562032,NLD037,CGN accessions passport data,CGN07625,NA,NA,http://purl.org/cgngenis/accenumb/CGN07625,NA,"Kafiristan, Kandarisar",NA,2050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
